,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
909,1469,0907290150,120,RM,37.0,4435.0,Pave,1,Lvl,1,Inside,1,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,2,3,PConc,2,3,2,1,686.0,6,0.0,162.0,848.0,GasA,1,Y,1,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2,3.0,8,0.0,6,Attchd,2003.0,1,2.0,420.0,3,3,1,140.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2008,WD ,136500.0
910,407,0527451640,160,RM,21.0,1680.0,Pave,1,Lvl,1,Inside,1,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,3,3,CBlock,3,3,4,2,162.0,6,0.0,321.0,483.0,GasA,2,Y,1,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,2,5.0,8,0.0,6,Detchd,1972.0,3,1.0,264.0,3,3,1,250.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2009,WD ,118000.0
911,2300,0923252080,020,RL,69.0,7599.0,Pave,1,Lvl,1,Corner,1,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,4,2,565.0,6,0.0,280.0,845.0,GasA,3,Y,1,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Detchd,1987.0,3,2.0,360.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,129500.0
912,731,0903201080,050,RL,55.0,7264.0,Pave,1,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,4,6,0.0,6,0.0,952.0,952.0,GasW,2,N,1,952.0,596.0,0.0,1548.0,0.0,0.0,2.0,1.0,3.0,1.0,1,5.0,8,0.0,6,Detchd,1978.0,3,2.0,672.0,3,3,1,74.0,0.0,0.0,0.0,144.0,0.0,5,NA,0.0,10,2009,WD ,205000.0
913,2230,0909475070,020,RL,69.05520046484602,32668.0,Pave,2,Lvl,1,CulDSac,1,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0.0,2,3,PConc,3,3,4,4,1219.0,6,0.0,816.0,2035.0,GasA,3,Y,1,2515.0,0.0,0.0,2515.0,1.0,0.0,3.0,0.0,4.0,2.0,3,9.0,4,2.0,3,Attchd,1975.0,2,2.0,484.0,3,3,1,0.0,0.0,200.0,0.0,0.0,0.0,5,NA,0.0,3,2007,WD ,200624.0
914,1688,0528102120,020,RL,91.0,11825.0,Pave,1,Lvl,1,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,2,3,PConc,1,3,3,6,0.0,6,0.0,1694.0,1694.0,GasA,1,Y,1,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,1.0,2,Attchd,2006.0,2,3.0,856.0,3,3,1,0.0,112.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,New,322400.0
915,880,0907410130,020,RL,85.0,10200.0,Pave,1,Lvl,1,Inside,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,2,3,PConc,2,3,2,1,1478.0,6,0.0,100.0,1578.0,GasA,1,Y,1,1602.0,0.0,0.0,1602.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,1.0,2,Attchd,2007.0,2,3.0,810.0,3,3,1,0.0,48.0,0.0,0.0,195.0,0.0,5,NA,0.0,1,2009,WD ,293200.0
916,1074,0528186080,120,RL,63.0,8849.0,Pave,2,Lvl,1,Inside,1,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,1,3,PConc,1,3,4,1,28.0,6,0.0,1656.0,1684.0,GasA,1,Y,1,1684.0,0.0,0.0,1684.0,0.0,0.0,2.0,0.0,2.0,1.0,1,6.0,8,1.0,1,Attchd,2005.0,2,2.0,564.0,3,3,1,495.0,72.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2008,WD ,266000.0
917,771,0905103040,060,RL,70.0,11184.0,Pave,1,Lvl,1,Inside,1,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,3,3,CBlock,3,3,4,5,226.0,4,500.0,192.0,918.0,GasA,2,Y,1,918.0,765.0,0.0,1683.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,1978.0,2,2.0,440.0,3,3,1,243.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2009,WD ,172500.0
918,724,0902405100,050,RM,98.0,8820.0,Pave,1,Lvl,1,Corner,1,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,4,5,1088.0,6,0.0,0.0,1088.0,GasA,3,Y,1,1188.0,561.0,120.0,1869.0,0.0,0.0,1.0,0.0,2.0,1.0,3,7.0,8,0.0,6,Detchd,1963.0,3,2.0,456.0,3,3,1,48.0,0.0,244.0,0.0,0.0,0.0,5,NA,0.0,9,2009,WD ,124900.0
919,730,0903201020,030,RL,69.05520046484602,6615.0,Pave,1,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,4,6,0.0,6,0.0,1022.0,1022.0,GasA,3,N,2,1432.0,0.0,0.0,1432.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,8,1.0,2,BuiltIn,1923.0,3,1.0,216.0,4,3,1,266.0,61.0,0.0,0.0,0.0,0.0,5,NA,0.0,9,2009,WD ,149000.0
920,273,0907414030,020,RL,65.0,8773.0,Pave,1,Lvl,1,FR2,1,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,2,3,PConc,2,3,2,1,24.0,6,0.0,1390.0,1414.0,GasA,1,Y,1,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,2004.0,2,2.0,494.0,3,3,1,132.0,105.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2010,WD ,185500.0
921,2793,0907255010,020,RL,69.05520046484602,11088.0,Pave,1,Lvl,1,Corner,1,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,2,3,PConc,2,3,4,1,872.0,6,0.0,476.0,1348.0,GasA,1,Y,1,1358.0,0.0,0.0,1358.0,1.0,0.0,1.0,1.0,1.0,1.0,2,5.0,8,1.0,3,Attchd,2002.0,3,2.0,418.0,3,3,1,68.0,166.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,220000.0
922,1789,0528439050,020,RL,76.0,9158.0,Pave,1,Lvl,1,Inside,1,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,2,3,PConc,2,3,2,6,0.0,6,0.0,1496.0,1496.0,GasA,1,Y,1,1496.0,0.0,0.0,1496.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,0.0,6,Attchd,2007.0,1,2.0,474.0,3,3,1,168.0,130.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,New,225000.0
923,1900,0534430090,020,RL,57.0,8280.0,Pave,2,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,4,6,0.0,6,0.0,932.0,932.0,GasA,1,Y,2,932.0,0.0,0.0,932.0,0.0,0.0,1.0,0.0,2.0,1.0,2,4.0,8,1.0,2,Attchd,1950.0,3,1.0,306.0,3,3,1,0.0,0.0,214.0,0.0,0.0,0.0,5,NA,0.0,11,2007,WD ,124000.0
924,677,0535450160,090,RL,60.0,8544.0,Pave,1,Lvl,1,Corner,1,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,3,3,4,1,0.0,6,0.0,0.0,0.0,Wall,4,N,2,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,3,6.0,8,0.0,6,Detchd,1987.0,3,2.0,400.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2009,WD ,92900.0
925,747,0903236040,030,RM,50.0,8635.0,Pave,1,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,4,5,134.0,6,0.0,938.0,1072.0,GasA,3,Y,1,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,0.0,6,Detchd,1982.0,3,5.0,1184.0,4,3,2,0.0,0.0,105.0,0.0,0.0,0.0,5,NA,0.0,8,2009,WD ,126500.0
926,1038,0527425035,020,RL,69.05520046484602,12735.0,Pave,2,Lvl,1,FR2,1,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,4,3,600.0,6,0.0,264.0,864.0,GasA,3,Y,1,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,8,0.0,6,Detchd,1980.0,3,2.0,576.0,3,3,1,216.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2008,COD,111250.0
927,1763,0528326060,060,RL,69.05520046484602,11000.0,Pave,1,Lvl,1,FR2,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,2,3,PConc,2,3,4,6,0.0,6,0.0,969.0,969.0,GasA,1,Y,1,997.0,1288.0,0.0,2285.0,0.0,0.0,2.0,1.0,4.0,1.0,2,8.0,8,1.0,3,BuiltIn,2000.0,1,3.0,648.0,3,3,1,0.0,56.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2007,WD ,248000.0
928,1283,0535477090,020,RL,69.0,7590.0,Pave,1,Lvl,1,Inside,1,NAmes,PosN,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,6,0.0,6,0.0,1117.0,1117.0,GasA,1,Y,1,1117.0,0.0,0.0,1117.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1963.0,3,1.0,264.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,5,2008,COD,136870.0
929,2803,0907290160,120,RM,37.0,4435.0,Pave,1,Lvl,1,Inside,1,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,2,3,PConc,2,3,2,1,717.0,6,0.0,131.0,848.0,GasA,1,Y,1,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2,4.0,8,0.0,6,Attchd,2003.0,1,2.0,420.0,3,3,1,140.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2006,WD ,133000.0
930,1927,0535180030,020,RL,72.0,10152.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,3,3,CBlock,3,3,4,3,586.0,6,0.0,462.0,1048.0,GasA,3,Y,1,1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Attchd,1956.0,3,1.0,286.0,3,3,1,0.0,20.0,0.0,0.0,192.0,0.0,5,NA,0.0,6,2007,WD ,135000.0
931,1036,0527402130,020,RL,68.0,10295.0,Pave,1,Lvl,1,FR2,1,NAmes,Norm,Norm,1Fam,1Story,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,2,3,3,4,252.0,6,0.0,684.0,936.0,GasA,3,Y,1,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,8,0.0,6,Attchd,1969.0,3,1.0,288.0,3,3,1,16.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,9,2008,COD,111900.0
932,1237,0535151160,020,RL,70.0,7763.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,4,4,504.0,3,108.0,319.0,931.0,GasA,3,Y,1,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,8,0.0,6,Detchd,1980.0,3,2.0,506.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,10,2008,WD ,140000.0
933,1375,0904101170,050,RL,80.0,17120.0,Pave,1,Lvl,1,Inside,1,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,4,1,0.0,6,0.0,0.0,0.0,GasA,3,Y,1,1120.0,468.0,0.0,1588.0,0.0,0.0,2.0,0.0,4.0,1.0,3,7.0,6,1.0,2,Detchd,1991.0,1,2.0,680.0,3,3,3,0.0,59.0,0.0,0.0,0.0,0.0,5,NA,0.0,7,2008,WD ,134432.0
934,1643,0527256040,020,RL,81.0,13870.0,Pave,2,HLS,1,Inside,1,StoneBr,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,250.0,1,3,PConc,1,3,1,1,1152.0,6,0.0,590.0,1742.0,GasA,1,Y,1,2042.0,0.0,0.0,2042.0,1.0,0.0,2.0,0.0,3.0,1.0,1,8.0,8,1.0,2,Attchd,2007.0,1,3.0,724.0,3,3,1,240.0,52.0,0.0,0.0,174.0,0.0,5,NA,0.0,10,2007,New,455000.0
935,2453,0528365090,060,RL,92.0,10120.0,Pave,1,Lvl,1,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,2,3,PConc,2,3,4,1,740.0,6,0.0,425.0,1165.0,GasA,1,Y,1,1203.0,1323.0,0.0,2526.0,1.0,0.0,2.0,1.0,4.0,1.0,2,8.0,8,1.0,3,Attchd,1994.0,2,3.0,844.0,3,3,1,309.0,78.0,0.0,0.0,0.0,0.0,5,NA,0.0,12,2006,WD ,290000.0
936,2129,0907187040,060,RL,47.0,10820.0,Pave,3,Lvl,1,CulDSac,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,1,1,342.0,6,0.0,646.0,988.0,GasA,1,Y,1,988.0,885.0,0.0,1873.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,8,1.0,3,Attchd,1999.0,2,2.0,597.0,3,3,1,202.0,123.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2007,WD ,235500.0
937,2640,0902104020,050,RM,60.0,9600.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,4,4,381.0,6,0.0,399.0,780.0,GasA,1,Y,1,940.0,476.0,0.0,1416.0,0.0,1.0,1.0,0.0,3.0,1.0,2,7.0,8,0.0,6,Detchd,1956.0,3,2.0,400.0,3,3,1,0.0,24.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,156500.0
938,2437,0528275060,060,RL,69.05520046484602,8121.0,Pave,2,Lvl,1,Inside,1,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,2,3,4,6,0.0,6,0.0,953.0,953.0,GasA,1,Y,1,953.0,711.0,0.0,1664.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,2000.0,2,2.0,460.0,3,3,1,100.0,40.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2006,WD ,172400.0
939,1123,0528462040,020,FV,95.0,11639.0,Pave,1,Lvl,1,Corner,1,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,3,PConc,2,3,4,6,0.0,6,0.0,1428.0,1428.0,GasA,1,Y,1,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,2,6.0,8,0.0,6,Attchd,2007.0,1,2.0,480.0,3,3,1,0.0,120.0,0.0,0.0,0.0,0.0,5,NA,0.0,12,2008,New,182000.0
940,2398,0528150080,020,RL,121.0,13758.0,Pave,2,Lvl,1,Inside,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,1,3,PConc,1,3,1,1,1232.0,6,0.0,560.0,1792.0,GasA,1,Y,1,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,2,6.0,8,1.0,2,Attchd,2005.0,2,3.0,925.0,3,3,1,204.0,49.0,0.0,0.0,0.0,0.0,5,NA,0.0,3,2006,New,372397.0
941,1420,0906204280,060,RL,69.05520046484602,9771.0,Pave,4,Lvl,1,Corner,1,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,190.0,2,3,PConc,2,3,4,5,779.0,6,0.0,298.0,1077.0,GasA,1,Y,1,1093.0,1721.0,0.0,2814.0,0.0,1.0,2.0,1.0,4.0,1.0,2,9.0,8,1.0,3,BuiltIn,1995.0,1,2.0,614.0,3,3,1,48.0,32.0,0.0,0.0,216.0,0.0,5,NA,0.0,6,2008,WD ,260000.0
942,2693,0903454020,030,RM,50.0,9000.0,Pave,1,Lvl,1,Inside,1,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,4,6,0.0,6,0.0,610.0,610.0,GasA,1,N,2,819.0,0.0,0.0,819.0,0.0,0.0,1.0,0.0,2.0,1.0,2,4.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,9,2006,WD ,72000.0
943,1370,0903481100,190,RM,60.0,10320.0,Pave,1,Lvl,1,Inside,1,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,None,0.0,4,4,PConc,3,4,4,6,0.0,6,0.0,536.0,536.0,GasA,1,N,3,808.0,536.0,0.0,1344.0,0.0,0.0,2.0,0.0,3.0,2.0,3,8.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,3,42.0,0.0,204.0,0.0,0.0,0.0,5,NA,0.0,5,2008,WD ,82375.0
944,392,0527378140,080,RL,69.05520046484602,10448.0,Pave,2,Lvl,1,Corner,1,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,3,3,CBlock,3,3,4,6,0.0,6,0.0,689.0,689.0,GasA,3,Y,1,1378.0,741.0,0.0,2119.0,0.0,0.0,2.0,1.0,3.0,1.0,3,7.0,8,1.0,3,Attchd,1972.0,2,2.0,583.0,3,3,1,0.0,104.0,0.0,0.0,0.0,0.0,5,NA,0.0,8,2009,COD,158000.0
945,1351,0903236010,050,RM,50.0,8635.0,Pave,1,Lvl,1,Inside,1,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,3,336.0,1,41.0,295.0,672.0,GasA,3,Y,1,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,2.0,1.0,3,6.0,7,0.0,6,Detchd,1948.0,3,1.0,240.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,1,2008,WD ,127000.0
946,246,0906201120,020,RL,83.0,11980.0,Pave,1,Low,1,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,2,3,CBlock,2,3,1,1,1433.0,6,0.0,0.0,1433.0,GasA,1,Y,1,1433.0,0.0,0.0,1433.0,1.0,0.0,1.0,1.0,1.0,1.0,2,4.0,8,2.0,3,Attchd,1987.0,2,2.0,528.0,2,2,1,0.0,278.0,0.0,0.0,266.0,0.0,5,NA,0.0,6,2010,WD ,270000.0
947,802,0906201130,050,RL,79.0,12327.0,Pave,2,Low,1,Inside,2,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,2,3,1,1,1441.0,6,0.0,55.0,1496.0,GasA,1,Y,1,1496.0,636.0,0.0,2132.0,1.0,0.0,1.0,1.0,1.0,1.0,2,5.0,6,1.0,2,BuiltIn,1983.0,1,2.0,612.0,2,3,1,349.0,40.0,0.0,0.0,0.0,0.0,5,NA,0.0,9,2009,WD ,316600.0
948,1404,0905402090,080,RL,124.0,11512.0,Pave,2,Lvl,1,Corner,1,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3,3,2,2,719.0,6,0.0,300.0,1019.0,GasA,2,Y,1,1357.0,0.0,0.0,1357.0,1.0,0.0,1.0,0.0,2.0,1.0,1,5.0,8,1.0,2,Basment,1959.0,2,1.0,312.0,3,3,1,0.0,0.0,0.0,0.0,163.0,0.0,5,NA,0.0,5,2008,WD ,177000.0
949,803,0906203120,020,RL,90.0,14684.0,Pave,2,Lvl,1,CulDSac,1,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,2,3,CBlock,2,3,3,2,485.0,3,177.0,1496.0,2158.0,GasA,2,Y,1,2196.0,0.0,0.0,2196.0,0.0,0.0,2.0,0.0,3.0,1.0,2,7.0,8,1.0,3,Attchd,1990.0,2,3.0,701.0,3,3,1,84.0,70.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2009,WD ,271900.0
950,1595,0923225150,160,RM,69.05520046484602,2665.0,Pave,1,Lvl,1,Inside,1,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,2,3,3,6,0.0,6,0.0,264.0,264.0,GasA,3,Y,1,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,3,4.0,8,1.0,2,BuiltIn,1976.0,1,1.0,336.0,3,3,1,141.0,24.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2008,WD ,115000.0
951,1319,0902330010,070,RM,50.0,5250.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,3,4,4,5,259.0,6,0.0,425.0,684.0,OthW,4,N,1,938.0,1215.0,205.0,2358.0,0.0,0.0,2.0,0.0,4.0,1.0,3,8.0,8,0.0,6,Attchd,nan,3,0.0,0.0,3,3,1,0.0,54.0,20.0,0.0,0.0,0.0,5,NA,0.0,12,2008,WD ,122000.0
952,2231,0909475230,020,RL,70.0,18044.0,Pave,2,HLS,1,CulDSac,1,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,0.0,2,3,CBlock,2,3,4,6,0.0,6,0.0,279.0,279.0,GasA,2,Y,1,2726.0,0.0,0.0,2726.0,0.0,0.0,2.0,1.0,2.0,1.0,2,6.0,8,1.0,2,Attchd,1986.0,1,2.0,691.0,2,2,1,216.0,64.0,169.0,0.0,0.0,228.0,1,NA,0.0,8,2007,WD ,315000.0
953,2162,0907410050,060,RL,79.0,9245.0,Pave,2,Lvl,1,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,PConc,2,3,2,6,0.0,6,0.0,939.0,939.0,GasA,1,Y,1,939.0,858.0,0.0,1797.0,0.0,0.0,2.0,1.0,3.0,1.0,2,8.0,8,0.0,6,Attchd,2006.0,2,2.0,639.0,3,3,1,144.0,53.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2007,WD ,213500.0
954,2622,0535451190,020,RL,60.0,7200.0,Pave,1,Lvl,1,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,1,0.0,6,0.0,0.0,0.0,GasA,3,Y,3,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,0.0,6,Detchd,1950.0,3,2.0,625.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,6,2006,WD ,109500.0
955,1300,0902201120,020,RM,50.0,6000.0,Pave,1,Lvl,1,Inside,1,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,4,2,104.0,3,169.0,516.0,789.0,GasA,1,Y,1,789.0,0.0,0.0,789.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,8,0.0,6,Detchd,1948.0,3,1.0,250.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,NA,0.0,4,2008,WD ,115000.0
